"SMILES","Binary Activity","STANDARD_VALUE","STANDARD_TYPE"
"Brc1ccc(Oc2ccccc2)cc1",0,,
"Brc1cccc(-c2noc(Cc3c[nH]c4ccccc34)n2)c1",0,19720.0,"IC50"
"C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1",0,,
"C#CC(C[C@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@@]21C)OS(=O)(=O)O",0,187500.0,"IC50, IC50"
"C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0,,
"C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21",0,,
"C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1",0,,
"C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1",0,,
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C",0,,
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC",0,,
"C#Cc1ccc(C(F)(F)P(=O)(O)O)cc1",0,77500.0,"IC50"
"C#Cc1cccc(C(F)(F)P(=O)(O)O)c1",0,19000.0,"IC50, IC50"
"C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)n1)C(=O)O",0,14690.0,"IC50"
"C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCCc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O",1,2450.0,"IC50"
"C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O",1,2320.0,"IC50"
"C/C(=C/C(C)=C/c1nc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)sc1-c1ccccc1)C(=O)O",0,10890.0,"IC50"
"C/C(=C1/C=CC(=O)C(C(=O)O)=C1)c1ccc(O)c(C(=O)O)c1",1,5200.0,"IC50"
"C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1",1,3300.0,"IC50"
"C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C",0,32600.0,"IC50"
"C/C(=C\Cc1nnn[nH]1)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1",0,13000.0,"IC50"
"C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccccn2)c1",1,9000.0,"IC50"
"C/C1=C/C=C(/C(C)C)CCC2=CCC[C@](C)(OC2=O)C(=O)CC1",0,15400.0,"IC50"
"C/C=C(/C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3O)C(=O)[C@H](C)[C@H](O)[C@@H]2[C@H]([C@H]1OC)C2(C)C",1,10000.0,"IC50"
"C/C=C(/C)C(=O)O[C@@H]1/C(C=O)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C",1,10000.0,"IC50"
"C/C=C(/C)C(=O)O[C@@H]1/C(CO)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C",1,10000.0,"IC50"
"C/C=C(\C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC(C)=O)C2(C)C",1,10000.0,"IC50"
"C/C=C/C(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C",0,17800.0,"IC50"
"C/C=C/C=C(\C)C(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,2030.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C(=C/C)CC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,5600.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C(C)=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1020.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(C)(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,2250.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(C)(C)CC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1200.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,2200.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(C)CCC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1410.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(CC)CC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1300.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CC(C)(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1950.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,2000.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1180.0,"IC50"
"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(CCCCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N",1,1150.0,"IC50"
"C/C=C/C=C/C(=O)O",0,,
"C1=Cc2cccc3cccc1c23",0,,
"C1CC2OC2CC1C1CO1",0,,
"C1CNCCN1",0,,
"C1N2CN3CN1CN(C2)C3",0,,
"C=C(C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C)C(C)O",1,10000.0,"IC50"
"C=C(C)/C=C/c1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1OC",0,21600.0,"IC50"
"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,,
"C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC",0,,
"C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2O)ccc1OC",1,2600.0,"IC50"
"C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)ccc1O",1,6900.0,"IC50"
"C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)ccc1OC",1,1900.0,"IC50"
